Date,BBAS3.SA,ITUB4.SA,VALE3.SA,^BVSP
2019-03-15,18.768924713134766,29.015995025634766,31.56041145324707,99137.0
2019-03-18,18.626970291137695,29.06329917907715,31.50421714782715,99994.0
2019-03-19,18.228811264038086,28.38521385192871,32.40327453613281,99588.0
2019-03-20,17.820268630981445,27.746543884277344,31.566661834716797,98041.0
2019-03-21,17.446338653564453,27.2576904296875,31.772682189941406,96729.0
2019-03-22,16.497678756713867,26.453441619873047,31.248239517211914,93735.0
2019-03-25,16.615394592285156,26.49285316467285,30.936073303222656,93662.0
2019-03-26,17.006635665893555,26.768835067749023,31.3918399810791,95307.0
2019-03-27,16.064897537231445,25.862079620361328,30.96728515625,91903.0
2019-03-28,16.625778198242188,26.887100219726562,30.779979705810547,94389.0
2019-03-29,16.868144989013672,27.147287368774414,31.797664642333984,95415.0
2019-04-01,17.034332275390625,26.946155548095703,32.840309143066406,96054.0
2019-04-02,16.885452270507812,26.52019500732422,32.234703063964844,95387.0
2019-04-03,16.705411911010742,26.283538818359375,32.328346252441406,94491.0
2019-04-04,16.90622329711914,26.677961349487305,32.56559753417969,96313.0
2019-04-05,17.003170013427734,27.253799438476562,32.45321273803711,97108.0
2019-04-08,17.030872344970703,27.088144302368164,33.33354187011719,97369.0
2019-04-09,16.774662017822266,26.938262939453125,32.68422317504883,96292.0
2019-04-10,16.89929962158203,26.890932083129883,32.31586837768555,95953.0
2019-04-11,16.740034103393555,26.26777458190918,32.334598541259766,94755.0
2019-04-12,16.179153442382812,25.991683959960938,32.141048431396484,92875.0
2019-04-15,16.224163055419922,25.97589874267578,32.047401428222656,93083.0
2019-04-16,16.559999465942383,25.952238082885742,33.15248107910156,94333.0
2019-04-17,16.341876983642578,25.549936294555664,32.621788024902344,93285.0
2019-04-18,16.91314697265625,25.897022247314453,32.82781982421875,94578.0
2019-04-22,16.736574172973633,25.826034545898438,32.02867126464844,94588.0
2019-04-23,17.07241439819336,26.157320022583008,32.41575622558594,95923.0
2019-04-24,16.726186752319336,26.196762084960938,31.44178581237793,95045.0
2019-04-25,16.99970245361328,26.599088668823242,31.423063278198242,96552.0
2019-04-26,17.086257934570312,26.66218376159668,31.479244232177734,96236.0
2019-04-29,17.093183517456055,26.449199676513672,31.373109817504883,96188.0
2019-04-30,17.200515747070312,26.68584442138672,31.279451370239258,96353.0
